scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm
wideband,shield_filter,naive,phi_plus,radioml,16,300,0.6357815772185307,2.9363978755285254e-05,0.0,0.0,8,0.08666666666666667,0.0,24.76,40.11613674345857,0.6357815772185307,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,17,300,0.657158482720199,5.060636561002498e-05,0.0,0.0,15,0.056666666666666664,0.0,24.99,39.616663568194085,0.657158482720199,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,18,300,0.6002555383868282,2.8914723218799136e-05,0.0,0.0,5,0.11,0.0,24.66,38.110259035739745,0.6002555383868282,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,19,300,0.601866159969169,2.829213074668868e-05,0.0,0.0,1,0.07666666666666666,0.0,24.86,40.895283172812555,0.601866159969169,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,20,300,0.6273968369344368,4.053845885745252e-05,0.0,0.0,4,0.07666666666666666,0.0,24.94,40.8533565703479,0.6273968369344368,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,21,300,0.6184496402416795,4.951449923959092e-05,0.0,0.0,10,0.08333333333333333,0.0,24.86,39.732464964226054,0.6184496402416795,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,22,300,0.6027971839665295,3.994884433439882e-05,0.0,0.0033333333333333335,5,0.08333333333333333,0.0,24.79,40.34708159530116,0.5994638506331962,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0
wideband,shield_filter,naive,phi_plus,radioml,23,300,0.6483314312303444,5.517564884802111e-05,0.0,0.0,8,0.07333333333333333,0.0,24.94,41.68757934969196,0.6483314312303444,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,24,300,0.6013748672496784,3.2279103092144075e-05,0.0,0.0,5,0.09333333333333334,0.0,24.77,39.70033020395057,0.6013748672496784,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,25,300,0.620789087812436,4.967104141504176e-05,0.0,0.0033333333333333335,8,0.09333333333333334,0.0,24.91,40.79524082669136,0.6174557544791027,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0
wideband,shield_filter,naive,phi_plus,radioml,26,300,0.6343337792401234,3.2434326530171264e-05,0.0,0.0033333333333333335,9,0.08666666666666667,0.0,24.83,39.306860177254826,0.63100044590679,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0
wideband,shield_filter,naive,phi_plus,radioml,27,300,0.6290317779415442,7.709353385680643e-05,0.0,0.0033333333333333335,4,0.043333333333333335,0.0,25.07,39.51419232792021,0.6256984446082109,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0
wideband,shield_filter,naive,phi_plus,radioml,28,300,0.6022276360666187,5.044133616026878e-05,0.0,0.0,4,0.07,0.0,24.91,39.39996710668601,0.6022276360666187,0.0,0.0,0.0,0.0,0.0,0.0
wideband,shield_filter,naive,phi_plus,radioml,29,300,0.6621809855649022,4.9702416783321024e-05,0.0,0.0,14,0.05333333333333334,0.0,25.11,36.19562587342654,0.6621809855649022,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,0,300,0.9826992276941091,0.9630552065659791,0.0,0.0,1,0.0,0.4066666666666667,24.61,40.211161962605196,0.9826992276941091,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,1,300,0.9843723522143747,0.9719228763935382,0.0,0.0,1,0.0,0.4093333333333333,24.75,38.413719897063054,0.9843723522143747,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,2,300,0.9819170360864545,0.9696968611600583,0.0,0.0,1,0.0,0.41133333333333333,24.51,38.90677673591452,0.9819170360864545,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,3,300,0.9745899162120921,0.9534623487743784,0.0,0.0,1,0.0,0.398,24.54,39.05119368256544,0.9745899162120921,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,4,300,0.9836894656358943,0.9660314714191288,0.0,0.0,1,0.0,0.408,24.65,42.296366171256714,0.9836894656358943,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,5,300,0.9844109390497575,0.9721352764829131,0.0,0.0,3,0.0,0.43533333333333335,24.68,38.83380129087079,0.9844109390497575,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,6,300,0.9768303785638229,0.9629820232347072,0.0,0.0,1,0.0,0.42,24.51,38.27134241417082,0.9768303785638229,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,7,300,0.9851593554403826,0.9693369343691058,0.0,0.0,1,0.0,0.41,24.52,39.93681256483218,0.9851593554403826,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,8,300,0.9856093706423414,0.9713464496498732,0.0,0.0,1,0.0,0.37733333333333335,24.39,39.68971946333936,0.9856093706423414,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,9,300,0.9807175633675964,0.9576354885964505,0.0,0.0,1,0.0,0.394,24.59,37.92776396604814,0.9807175633675964,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,10,300,0.980568494602588,0.9661768411056679,0.0,0.0,1,0.0,0.4053333333333333,24.73,41.32409246154948,0.980568494602588,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,11,300,0.982266844091342,0.9703650255139228,0.0,0.0,1,0.0,0.4106666666666667,24.5,38.43294710638839,0.982266844091342,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,12,300,0.9829448889478215,0.970656043364839,0.0,0.0,1,0.0,0.416,24.47,39.12653476875201,0.9829448889478215,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,13,300,0.9809027199664708,0.9707448013251243,0.0,0.0,1,0.0,0.396,24.44,40.06434454713791,0.9809027199664708,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,14,300,0.9831136979962408,0.9658842923159617,0.0,0.0,1,0.0,0.418,24.56,36.9367757009741,0.9831136979962408,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,15,300,0.9776355954705285,0.9585017736967739,0.0,0.0,1,0.0,0.4106666666666667,24.44,37.845546735050384,0.9776355954705285,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,16,300,0.9819738524734654,0.9648037736322905,0.0,0.0,1,0.0,0.4086666666666667,24.63,38.66442326919754,0.9819738524734654,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,17,300,0.9803359851594124,0.9707464943070271,0.0,0.0,1,0.0,0.392,24.44,38.44945015867756,0.9803359851594124,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,18,300,0.984931669275904,0.9699738673699893,0.0,0.0,1,0.0,0.41,24.49,42.09536072729316,0.984931669275904,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,19,300,0.9789870678702188,0.9710804832067328,0.0,0.0,1,0.0,0.3993333333333333,24.87,39.40834154892793,0.9789870678702188,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,20,300,0.9783638127293924,0.9609679737513805,0.0,0.0,2,0.0,0.41133333333333333,24.48,40.13919319379524,0.9783638127293924,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,21,300,0.9824753768387395,0.9684911391754497,0.0,0.0,1,0.0,0.398,24.53,39.706342068625936,0.9824753768387395,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,22,300,0.9830977874622572,0.9583906430190915,0.0,0.0,1,0.0,0.41933333333333334,24.74,40.714813767301365,0.9830977874622572,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,23,300,0.9792630707876575,0.966032432287245,0.0,0.0,2,0.0,0.39,24.59,39.758867695513835,0.9792630707876575,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,24,300,0.9830740271577243,0.9738387579029563,0.0,0.0,1,0.0,0.3953333333333333,24.52,38.9731879096052,0.9830740271577243,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,25,300,0.9814122556528669,0.9557777885885601,0.0,0.0,1,0.0,0.4026666666666667,24.56,41.22502395885406,0.9814122556528669,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,26,300,0.9852467871629141,0.9703534901046565,0.0,0.0,1,0.0,0.4053333333333333,24.47,40.77812619320114,0.9852467871629141,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,27,300,0.9873589335020779,0.9702954188361266,0.0,0.0,1,0.0,0.412,24.66,40.53120248504429,0.9873589335020779,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,28,300,0.9890705604285674,0.975245027523939,0.0,0.0,1,0.0,0.394,24.57,38.31435630345929,0.9890705604285674,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_repair,naive,phi_plus,radioml,29,300,0.9810482568098985,0.9639799190221708,0.0,0.0,1,0.0,0.4033333333333333,24.65,40.08591470851662,0.9810482568098985,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,0,300,0.969812926267573,0.9518560465057213,0.0,0.0,1,0.0,0.0,24.75,39.27118824865021,0.969812926267573,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,1,300,0.9707727552757482,0.9704434386357508,0.0,0.0,1,0.0033333333333333335,0.0,24.68,37.323466704012546,0.9707727552757482,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,2,300,0.980135237168493,0.9766423329360541,0.0,0.0,1,0.0033333333333333335,0.0,24.57,40.815358304864006,0.980135237168493,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,3,300,0.965185709228229,0.9333300605408071,0.0,0.0,1,0.0033333333333333335,0.0,24.71,38.10231934926107,0.965185709228229,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,4,300,0.9751319866449588,0.9668267091129575,0.0,0.0,1,0.0033333333333333335,0.0,24.6,38.31932933403634,0.9751319866449588,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,5,300,0.9707903921786613,0.9028939988475456,0.0,0.0,5,0.013333333333333334,0.0,24.68,39.405472485890606,0.9707903921786613,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,6,300,0.9643180062944242,0.9188434638769241,0.0,0.0,1,0.0033333333333333335,0.0,24.53,38.6673446525793,0.9643180062944242,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,7,300,0.9710194559864442,0.9657779096667071,0.0,0.0,1,0.01,0.0,24.67,38.2096331065253,0.9710194559864442,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,8,300,0.9759742632773513,0.9544708565746153,0.0,0.0,1,0.0033333333333333335,0.0,24.59,37.750927993465375,0.9759742632773513,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,9,300,0.9744449274015736,0.9560684786756487,0.0,0.0,1,0.0,0.0,24.76,39.69142180599614,0.9744449274015736,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,10,300,0.9743526495563697,0.9661312552701858,0.0,0.0,1,0.0033333333333333335,0.0,24.81,41.749541070095646,0.9743526495563697,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,11,300,0.9777039179975876,0.9720357701676613,0.0,0.0,1,0.0033333333333333335,0.0,24.52,38.15775988759445,0.9777039179975876,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,12,300,0.9783114658193297,0.9628151511423267,0.0,0.0,1,0.0033333333333333335,0.0,24.65,38.63996449089773,0.9783114658193297,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,13,300,0.9777472933199529,0.9627612033578774,0.0,0.0,1,0.0,0.0,24.63,39.96491560124497,0.9777472933199529,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,14,300,0.9796797484913875,0.9632249946878316,0.0,0.0,1,0.0033333333333333335,0.0,24.76,37.55974065375075,0.9796797484913875,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,15,300,0.9719177110255394,0.9362955271643932,0.0,0.0,1,0.0,0.0,24.57,38.42396212312708,0.9719177110255394,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,16,300,0.974381150054721,0.9511301145792199,0.0,0.0,1,0.0033333333333333335,0.0,24.81,40.75084291171007,0.974381150054721,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,17,300,0.9634442124364853,0.9528530231019369,0.0,0.0,1,0.01,0.0,24.6,38.39701366558477,0.9634442124364853,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,18,300,0.9729512740517582,0.9644595153278523,0.0,0.0,2,0.006666666666666667,0.0,24.65,41.626242810593155,0.9729512740517582,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,19,300,0.9773675385751445,0.9696986875810145,0.0,0.0,1,0.006666666666666667,0.0,24.79,40.03471283463791,0.9773675385751445,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,20,300,0.9733076091218194,0.9404440736638691,0.0,0.0,2,0.006666666666666667,0.0,24.64,40.18506878096655,0.9733076091218194,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,21,300,0.9753976875906316,0.9565573893158806,0.0,0.0,2,0.0,0.0,24.73,39.448464872550446,0.9753976875906316,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,22,300,0.9666249719312259,0.9320419617691216,0.0,0.0,1,0.0033333333333333335,0.0,24.68,39.51309761000181,0.9666249719312259,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,23,300,0.9652374197654331,0.9273624062800063,0.0,0.0,2,0.0,0.0,24.52,38.2222637892682,0.9652374197654331,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,24,300,0.9835035817167042,0.970946638666957,0.0,0.0,1,0.006666666666666667,0.0,24.66,38.88632871569854,0.9835035817167042,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,25,300,0.9740728382892045,0.9445844801967483,0.0,0.0,1,0.01,0.0,24.82,40.39523836653631,0.9740728382892045,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,26,300,0.9716618850924391,0.966299801528794,0.0,0.0,1,0.0033333333333333335,0.0,24.77,42.24908156075286,0.9716618850924391,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,27,300,0.9846865371437497,0.9723393425696834,0.0,0.0,1,0.01,0.0,24.71,39.43862386164136,0.9846865371437497,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,28,300,0.9839179847594622,0.9739428130695198,0.0,0.0,1,0.0033333333333333335,0.0,24.78,40.99912504266437,0.9839179847594622,0.0,0.0,0.0,0.0,0.0,0.0
bursty,shield_filter,naive,phi_plus,radioml,29,300,0.9749058156105299,0.9558530900238202,0.0,0.0,1,0.01,0.0,24.62,39.43536148820533,0.9749058156105299,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,0,300,0.958292934857645,0.9134030531803039,0.0,0.0,1,0.0,0.494,24.79,36.27233341096543,0.958292934857645,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,1,300,0.9581551321317632,0.8960788442666977,0.0,0.0,1,0.0,0.52,24.89,37.037461224070505,0.9581551321317632,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,2,300,0.9559380009816452,0.8960744958716399,0.0,0.0,1,0.0,0.52,24.76,39.5077098828511,0.9559380009816452,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,3,300,0.9563554634609532,0.9135626691008517,0.0,0.0,1,0.0,0.5106666666666667,24.88,39.566761569733046,0.9563554634609532,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,4,300,0.9563626715574992,0.8960697306230988,0.0,0.0,1,0.0,0.524,24.94,40.36696406417733,0.9563626715574992,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,5,300,0.9558882534120674,0.896077934637273,0.0,0.0,1,0.0,0.5093333333333333,24.8,38.72883125676584,0.9558882534120674,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,6,300,0.9561709332030659,0.9039203937789948,0.0,0.0,1,0.0,0.5033333333333333,24.99,40.26958083649874,0.9561709332030659,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,7,300,0.9582620360619679,0.9121873998828799,0.0,0.0,1,0.0,0.5053333333333333,24.9,39.12419951842495,0.9582620360619679,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,8,300,0.9553990600279464,0.9108712153764664,0.0,0.0,1,0.0,0.5073333333333333,24.8,39.827239775531055,0.9553990600279464,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,9,300,0.9584062263448329,0.9107851287182838,0.0,0.0,2,0.0,0.494,24.75,37.790221420336344,0.9584062263448329,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,10,300,0.9555438562852885,0.8960581013869567,0.0,0.0,1,0.0,0.49333333333333335,24.97,38.19124455797644,0.9555438562852885,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,11,300,0.9581971748695204,0.9108008545802007,0.0,0.0,1,0.0,0.5073333333333333,24.81,39.2915385104839,0.9581971748695204,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,12,300,0.9528213898266502,0.9132238357028158,0.0,0.0,1,0.0,0.51,25.0,39.20525486723122,0.9528213898266502,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,13,300,0.9577045116178745,0.9061136174985404,0.0,0.0,1,0.0,0.5066666666666667,24.85,39.9064082907268,0.9577045116178745,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,14,300,0.9567152864277185,0.9139056095016604,0.0,0.0,1,0.0,0.526,24.98,40.09354387239348,0.9567152864277185,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,15,300,0.959764363160736,0.9137106790033774,0.0,0.0,2,0.0,0.49933333333333335,24.78,37.687783320258184,0.959764363160736,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,16,300,0.9554993505713602,0.9135349070315371,0.0,0.0,1,0.0,0.5013333333333333,25.07,38.668821985854855,0.9554993505713602,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,17,300,0.9551343298699161,0.8960621185373407,0.0,0.0,1,0.0,0.49866666666666665,24.87,37.33662462394243,0.9551343298699161,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,18,300,0.955181288547217,0.8960740151011966,0.0,0.0,1,0.0,0.5206666666666667,24.95,38.93383987872562,0.955181288547217,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,19,300,0.9571695389519927,0.9117027813225267,0.0,0.0,1,0.0,0.504,24.88,39.67605373529599,0.9571695389519927,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,20,300,0.9587094232803804,0.8960591440390596,0.0,0.0,1,0.0,0.5,24.75,40.14300401916744,0.9587094232803804,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,21,300,0.9535070677041844,0.8960749946600193,0.0,0.0,1,0.0,0.5126666666666667,24.9,40.46292996391145,0.9535070677041844,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,22,300,0.9606322159315579,0.9135043325872668,0.0,0.0,1,0.0,0.49466666666666664,24.83,39.414631707191646,0.9606322159315579,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,23,300,0.9567804237203061,0.8960775128551315,0.0,0.0,1,0.0,0.5106666666666667,24.82,38.403346182855884,0.9567804237203061,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,24,300,0.95767243887828,0.9069024196814578,0.0,0.0,1,0.0,0.508,24.94,38.695578383606446,0.95767243887828,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,25,300,0.9601284048706396,0.9124918420638785,0.0,0.0,1,0.0,0.49533333333333335,24.89,39.19967481685492,0.9601284048706396,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,26,300,0.9539245003936715,0.8960707184566106,0.0,0.0,1,0.0,0.5106666666666667,24.86,40.00095918388946,0.9539245003936715,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,27,300,0.9586663146848402,0.8960785014477644,0.0,0.0,1,0.0,0.502,24.95,40.494977128745354,0.9586663146848402,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,28,300,0.9547990278059714,0.9133454855135461,0.0,0.0,1,0.0,0.512,24.95,39.549186133175716,0.9547990278059714,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_repair,naive,phi_plus,radioml,29,300,0.957095383193711,0.8960765263356567,0.0,0.0,1,0.0,0.504,24.85,38.19434657324443,0.957095383193711,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,0,300,0.9227296609247194,0.6954318710129985,0.0,0.0,1,0.023333333333333334,0.0,24.86,36.30904893505325,0.9227296609247194,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,1,300,0.9093991106303508,0.3472435873556153,0.0,0.0,1,0.056666666666666664,0.0,24.68,39.23935710815765,0.9093991106303508,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,2,300,0.9245599270735655,0.695432113990121,0.0,0.0,2,0.03,0.0,24.85,38.67027666299151,0.9245599270735655,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,3,300,0.9332734165554685,0.6954334305488709,0.0,0.0,1,0.023333333333333334,0.0,24.91,39.53713372391115,0.9332734165554685,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,4,300,0.9277795160120998,0.6954328737889601,0.0,0.0,1,0.02666666666666667,0.0,24.91,40.213793176822065,0.9277795160120998,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,5,300,0.9206838500618494,0.6954312908085353,0.0,0.0,1,0.03,0.0,24.93,39.649448346835676,0.9206838500618494,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,6,300,0.9233578891285064,0.6954337839868361,0.0,0.0,1,0.03666666666666667,0.0,24.79,39.76527551992557,0.9233578891285064,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,7,300,0.9164706406474854,0.6954315057990413,0.0,0.0,1,0.03666666666666667,0.0,24.87,41.23887893161648,0.9164706406474854,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,8,300,0.9236958947795383,0.695431972581505,0.0,0.0,1,0.013333333333333334,0.0,24.87,39.72367512532979,0.9236958947795383,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,9,300,0.9268919699789357,0.6954337336681462,0.0,0.0,1,0.03666666666666667,0.0,24.74,38.09636464694721,0.9268919699789357,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,10,300,0.9334910894899011,0.6954339964231001,0.0,0.0,1,0.016666666666666666,0.0,24.89,37.463444673254884,0.9334910894899011,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,11,300,0.9241581875996507,0.695432347209709,0.0,0.0,1,0.02,0.0,24.73,40.03947920081527,0.9241581875996507,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,12,300,0.9176310237036773,0.6954318654315126,0.0,0.0,1,0.03,0.0,24.98,39.783546244535955,0.9176310237036773,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,13,300,0.9195516891253565,0.6954325038672776,0.0,0.0,1,0.03333333333333333,0.0,24.8,40.56447616443716,0.9195516891253565,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,14,300,0.9261894842031412,0.6954327145402559,0.0,0.0,1,0.02,0.0,24.96,39.198426150580666,0.9261894842031412,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,15,300,0.9254508047324208,0.6954316198624705,0.0,0.0,1,0.03333333333333333,0.0,24.88,38.02526393430139,0.9254508047324208,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,16,300,0.9254119815196329,0.6954321119792866,0.0,0.0,1,0.02666666666666667,0.0,25.02,39.220388791620024,0.9254119815196329,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,17,300,0.9248193853985947,0.6954338275032784,0.0,0.0,1,0.02666666666666667,0.0,24.82,37.57914537269174,0.9248193853985947,0.0,0.0,0.0,0.0,0.0,0.0
backhaul,shield_filter,naive,phi_plus,radioml,18,300,0.9197313711929782,0.6954324083944539,0.0,0.0,3,0.043333333333333335,0.0,24.65,40.00494470957636,0.9197313711929782,0.0,0.0,0.0,0.0,0.0,0.0
